date,amount,cost_per_gram
2024-05-16T11:08:57.998,0.08,22.0,5666ce68-7553-420c-947b-a1a82af90a84
2024-05-16T11:30:07.386,0.08,22.0,60e14aa9-9c31-49f3-8367-ed4b3ba221fe
2024-05-16T13:06:50.581,0.08,22.0,5ceb9be9-033a-4373-a0d1-5e39e38e6c30
2024-05-16T13:20:14.684,0.08,22.0,b1ff55c3-c365-41e6-9faa-8ebc94d4e9b5
2024-05-16T14:59:28.879,0.1,22.0,f9d3fc6f-81a5-40f7-b2a1-bfa571ad4fa4
2024-05-16T15:48:13.116,0.1,22.0,eaace975-65eb-4c28-9220-d63b9c51fa0e
2024-05-16T18:03:25.39,0.1,22.0,626cafb3-6acf-4a1b-b88b-a110ebb6beb6
2024-05-16T19:07:21.101,0.1,22.0,2a4ec191-8a54-45e3-92f1-f4d20ee4f8a4
2024-05-16T19:36:21.43,0.1,22.0,f2d774c2-afa7-4a38-9024-aeb0e481849d
2024-05-16T20:31:06.709,0.1,22.0,cb4060d6-2167-4292-b847-39c03638bfe0
2024-05-16T21:44:13.96,0.1,22.0,fe614bcb-d129-49be-ad4a-2c4921cc2f9c
2024-05-16T22:24:24.465,0.1,22.0,1748276b-ed35-4c26-a7c1-d8008504094b
2024-05-16T23:59:41.222,0.1,22.0,7cacf6fb-6432-4ee3-9f6b-7bd163a7a376
2024-05-17T00:40:43.491,0.1,22.0,41cae033-5a13-4905-8c35-d6eab0c8c3d6
2024-05-17T01:24:21.704,0.1,22.0,07dfbb60-f530-4bba-97a2-bd0f0bee86e9
2024-05-17T10:06:44.813,0.15,22.0,c7b8dd34-c7ac-4966-b6d4-2630f29d4fb5
2024-05-17T11:29:06.571,0.15,22.0,77f8825f-9bcd-469e-a0d7-f0dcb8ea23ec
2024-05-17T12:31:18.295,0.1,22.0,8e9e9bbe-3123-4166-b854-de327be8950e
2024-05-17T14:04:30.671,0.15,22.0,79491874-a4df-453c-a8de-830cfceef832
2024-05-17T15:01:28.941,0.1,22.0,bda72527-fb0c-4f85-8504-5e8b60d3ac35
2024-05-17T16:51:18.971,0.1,22.0,a461401f-9d21-4887-923e-a9f69d9c47da
2024-05-17T18:29:14.471,0.1,22.0,06c7cc70-f9ab-4589-802b-ef98364e45e5
2024-05-17T19:29:45.967,0.1,22.0,ad697bcd-32b8-46f4-9772-cd18b0938eca
2024-05-17T20:33:19.674,0.1,22.0,17bab23b-d162-4ee6-9a17-16653d72579d
2024-05-17T21:37:36.194,0.1,22.0,556775d1-3e75-4c74-b177-42d747381a72
2024-05-17T22:52:23.184,0.1,22.0,ff84d239-e59e-4f41-9de5-a4dca6a9b5b0
2024-05-17T23:57:11.409,0.1,22.0,cdd8f952-7668-49dc-b976-148a1963034e
2024-05-18T01:07:28.729,0.1,22.0,008cdcc2-13ea-4f08-839c-6ed77c67e7da
2024-05-18T10:16:37.252,0.08,22.0,6787f557-2eb6-49e0-8f27-ce7826477302
2024-05-18T11:00:51.612,0.08,22.0,9df8b00b-a874-4faf-bf69-cee093de6c10
2024-05-18T14:23:51.705,0.08,22.0,07479dda-538b-4e2f-b285-dc9bf4bbbde8
2024-05-18T14:58:27.248,0.08,22.0,51bae79c-f7ce-4ae8-9cf5-92bd812e94a3
2024-05-18T16:40:14.416,0.06,22.0,b70c0d7a-174d-4471-b94f-85adc717642a
2024-05-18T18:08:38.936,0.08,22.0,a338bb7a-eb31-40f6-9fa4-c55a63183090
2024-05-18T19:57:44.122,0.08,22.0,41f1bdf6-b93f-456c-b3f9-c7cb37b6f996
2024-05-18T20:16:14.722,0.08,22.0,926fedf7-8630-447a-980a-352d6fdec993
2024-05-18T22:46:18.71,0.08,22.0,19bb74fd-3281-4b76-a69b-d95ee8b46940
2024-05-19T09:48:34.942,0.08,22.0,a0874569-30fe-49b9-bee0-cbd7e23a01a4
2024-05-19T10:31:37.12,0.08,22.0,b89c78a5-60cb-4c89-93fc-847a534b92a1
2024-05-19T11:21:07.305,0.08,22.0,769465a9-3fa4-430e-ad20-8ac413afcc94
2024-05-19T12:06:54.267,0.08,22.0,bd94f387-90d5-41be-bed6-fafc450f956d
2024-05-19T12:29:40.734,0.08,22.0,2b7e1562-4b9c-4167-a835-51bf9cf12e5e
2024-05-19T16:17:00,0.08,22.0,da429b4f-4e6a-4ac6-8635-20ab27c3055e
2024-05-19T17:05:51.276,0.08,22.0,2fd23bfe-dea0-47ac-9f4d-c0db1c5b5739
2024-05-19T18:43:02.386,0.08,22.0,d70e68fa-4aa0-4fb2-a3e6-512f5cc0d438
2024-05-19T20:19:09.322,0.08,22.0,b0d3a7ee-adc2-4a1f-a654-6ecbc0a973ec
2024-05-19T22:57:24.943,0.08,22.0,fc62c417-c3dc-4cbe-a920-51670aba27ad
2024-05-19T23:25:05.585,0.08,22.0,af3ffcf9-59e1-45cc-ab64-3a03ce46a8b9
2024-05-20T08:58:00.035,0.08,22.0,a41f9498-2acd-418d-be02-d0285c1037e7
2024-05-20T09:33:19.162,0.08,22.0,6eacd2ef-3d9f-4232-b11a-5988bff3155a
2024-05-20T10:02:48.397,0.08,22.0,6a8ec438-c59d-4879-a504-9e155bc87a68
2024-05-20T12:34:37.992,0.08,22.0,e52ab555-eb38-463d-8aae-685346e77d7b
2024-05-20T13:31:57.514,0.08,22.0,b9e26f24-e3b7-4b9a-bf2d-12f6a82dce9b
2024-05-20T13:47:43.949,0.08,22.0,b69142fe-e194-4c72-a571-b698a76a4ee9
2024-05-20T16:11:00.862,0.08,22.0,843eda52-2a62-466d-bf5d-dd9c72b9b305
2024-05-20T16:41:17.43,0.08,22.0,87f7571a-2381-4288-8094-5c90a6940bd8
2024-05-20T18:53:01.556,0.08,22.0,88b49dc9-a4e9-41f6-95a0-aef78cb7429c
2024-05-20T20:20:40.041,0.08,22.0,83f0aa5b-d07e-47d5-bc9a-a6c590d35b13
2024-05-20T21:01:37.662,0.08,22.0,bde3c4bf-324b-4c07-9aa2-1d7e5b480027
2024-05-21T10:26:11.97,0.08,22.0,4d81fd02-3711-4ffe-ac93-3efb5bfb45b1
2024-05-21T11:36:22.982,0.08,22.0,933165f2-4aca-4fcb-b49d-e81a015f27ac
2024-05-21T12:42:08.452,0.08,22.0,fbda6896-facd-4de3-b57f-5216a66272ce
2024-05-21T13:09:06.757,0.08,22.0,268d169e-c376-4380-8f58-712add6b6d98
2024-05-21T16:30:06.118,0.07,22.0,84314bba-ffbb-4ea8-a1c1-494a71be2bde
2024-05-21T17:14:41.946,0.08,22.0,5ecb7b41-c752-48bc-9d96-00285bb27bf6
2024-05-21T19:18:00,0.08,22.0,37003e84-2452-4d59-8234-3523ba9b4aaa
2024-05-21T19:55:52.298,0.07,22.0,d5453fcd-a69d-42c4-b67c-8bff710a73ff
2024-05-21T22:26:00,0.08,22.0,14a6d455-a9d8-4a44-aa8b-f9889e03b657
2024-05-21T23:05:55.228,0.08,22.0,bc117d71-8959-4a29-b73b-9984daaf235b
2024-05-21T23:21:41.409,0.08,22.0,68587ffd-3cd2-46d6-8ee0-8e566271b857
2024-05-21T23:33:39.232,0.08,22.0,9ddee2f5-e4f8-46ab-bcaa-988e3263e918
2024-05-22T11:48:30.52,0.07,22.0,a92697a9-6fb5-4dff-b1a7-13a711cda834
2024-05-22T12:43:39.365,0.08,22.0,d71fb628-7807-4e7f-85de-841f209c3c85
2024-05-22T14:23:44.945,0.08,22.0,f6c6c0ab-d0b0-4131-b083-efb72911aa14
2024-05-22T15:24:49.089,0.08,22.0,34650dd3-9cc5-47ac-90c1-5427ba355efc
2024-05-22T16:24:12.824,0.08,22.0,51bfead7-0e2a-4ff7-b24c-99b4d8eda275
2024-05-22T17:08:18.542,0.08,22.0,b2f8fd44-320c-4f24-81ea-0402c3137677
2024-05-22T18:21:47.785,0.08,22.0,68b289c7-332c-4ee7-ae66-c306f0ee080d
2024-05-22T18:48:42.59,0.08,22.0,9818a29a-a1f0-487b-92ca-491babb90d1d
2024-05-22T19:51:28.399,0.08,22.0,d652e7fa-2b06-4e71-ae73-be4ec541ceea
2024-05-22T22:08:09.643,0.08,22.0,38bf98a7-6ba2-438f-9955-f034acd230a5
2024-05-22T22:26:16.889,0.08,22.0,417af2e4-d8f2-4d35-b6f4-beef4802c274
2024-05-22T23:02:17.717,0.08,22.0,011c02a8-2d58-4c16-acdb-2a561fef7e36
2024-05-23T09:42:25.975,0.08,22.0,38963c00-24f3-48a3-ba4d-bff58e6bcb6c
2024-05-23T10:09:46.435,0.08,22.0,5c50873c-85d4-4918-ab91-a122d6b358f6
2024-05-23T10:48:23.109,0.08,22.0,21b5e9e1-7dec-4c3e-a3ed-bc61d10af8a4
2024-05-23T11:57:10.318,0.08,22.0,a5d36c92-f581-4b32-90b8-ffcb2d3bf0f5
2024-05-23T12:35:50.364,0.08,22.0,2c1d3738-974f-4319-ab9b-0a04c55fe7dc
2024-05-23T16:17:00,0.08,22.0,a504a055-5bb9-4b9d-a0cc-e4648bf4dd3f
2024-05-23T18:25:16.023,0.08,22.0,ae11df15-5f0e-4766-9248-05822f0a0951
2024-05-23T18:48:39.358,0.08,22.0,72cda88f-669e-435f-9b51-4a65acb50e55
2024-05-23T19:53:33.039,0.08,22.0,c4c2d997-9217-4b9b-bcf3-18e845068dc5
2024-05-23T20:33:03.765,0.08,22.0,b2032ebc-debd-4495-8bd9-d3904046be62
2024-05-23T21:38:20.773,0.08,22.0,b69fe392-c74a-4e44-ab8e-73e6f1072fff
2024-05-23T21:58:25.281,0.08,22.0,5c191401-6ae7-46ce-85be-945cd2f7b2a3
2024-05-23T23:02:16.646,0.06,22.0,f81f971d-47a6-4d9a-a408-c28177d77779
2024-05-24T09:33:49.475,0.08,22.0,39456bcf-d00e-44ff-834a-78e41250a3b4
2024-05-24T09:56:21.776,0.08,22.0,ee84f0a8-9faa-4952-a1f9-fe4a33885ae9
2024-05-24T10:33:53.381,0.08,22.0,3a2647cf-d89c-4080-9e43-5550448a5489
2024-05-24T11:52:52.165,0.08,22.0,57db7855-012e-4b74-b0df-4dfd6bd730fe
2024-05-24T14:30:19.044,0.08,22.0,2329c671-23fd-405d-9f2c-d08d4fda27a8
2024-05-24T15:40:00,0.08,22.0,9feffcff-0cd7-41fc-af02-54106dad4b79
2024-05-24T16:02:26.016,0.08,22.0,ac3af6dc-a19c-4483-a376-e24239971e51
2024-05-24T16:22:01.64,0.08,22.0,5ab15249-2b3c-42cd-b40f-1bf429c0413a
2024-05-24T17:45:31.057,0.08,22.0,bc5aa889-4e2e-4198-a89d-dca874752b73
2024-05-24T18:52:31.366,0.08,22.0,23298637-b4c1-475a-ab04-f6b375576704
2024-05-24T20:18:04.106,0.08,22.0,1345df18-9ea3-4395-80b3-640d5c7a9f51
2024-05-24T22:04:05.708,0.08,22.0,8ddb9dfc-f709-4063-aa5d-5e2de7a2de7c
2024-05-24T22:47:15.473,0.1,22.0,c2d5c269-4e6b-4660-8ca0-118d1848e423
2024-05-24T23:24:38.282,0.1,22.0,19972eca-d922-4516-b878-e515a90817d7
2024-05-24T23:57:00.153,0.08,22.0,76cacd9e-c217-47de-9795-4f0785baa6cb
2024-05-25T09:01:23.669,0.08,22.0,c143225d-2ffd-40f2-a417-52d222c17dbe
2024-05-25T09:22:06.052,0.08,22.0,25ca7c40-acc5-49f8-b16c-27eb3a181007
2024-05-25T13:39:37.893,0.1,22.0,5253b178-ed30-4774-85b3-94ae5ff1bc0b
2024-05-25T14:26:57.488,0.1,22.0,36805cb3-039d-4712-9aff-d56e273d4593
2024-05-25T19:50:58.936,0.1,22.0,be31882a-3b68-4244-b547-0f3a4ee8851f
2024-05-25T20:22:25.811,0.1,22.0,793ed907-2357-4534-a5ca-04818f0eb4be
2024-05-25T20:42:29.717,0.1,22.0,c19069a1-41bc-4bc6-91fd-376dcd8c332c
2024-05-25T22:55:29.202,0.1,22.0,39a49e0b-f830-4b1a-822e-b227c5692b19
2024-05-25T23:26:42.547,0.1,22.0,455d71b1-10d3-466f-bdba-aa1bd69b256a
2024-05-26T00:02:36.808,0.1,22.0,5c9773b7-3486-46a3-b341-e5778cf2b58b
2024-05-26T13:18:01.004,0.1,22.0,e76b9e84-1e0a-42f7-a66b-c24949f259d1
2024-05-26T14:04:12.976,0.1,22.0,3821a33a-5b93-4607-bd20-b1a62ccd9e9c
2024-05-26T14:17:09.764,0.1,22.0,100b1fb0-a013-41ee-b264-719718fc3387
2024-05-26T15:49:58.679,0.1,22.0,55fa8ac5-5df4-4e3c-9247-6478e65f6cd5
2024-05-26T16:33:25.773,0.1,22.0,59540767-e2fe-42af-ab0a-b0b5f4535c73
2024-05-26T18:40:03.889,0.1,22.0,0ba4e5da-d665-4bed-961e-220d6b108165
2024-05-26T19:28:27.143,0.08,19.0,86b20df5-4265-46e6-841f-fdd6474b1ea6
2024-05-26T19:45:37.93,0.08,19.0,02fd618c-b2eb-4bf9-ac09-87787c7125c5
2024-05-26T21:11:40.247,0.08,19.0,e513bd8e-6340-407c-a4a3-693fb274e78e
2024-05-26T21:38:03.479,0.08,19.0,9efec07b-8799-47e1-9166-9896ac718b5f
2024-05-26T22:50:41.476,0.08,19.0,3d17d45b-0d54-4be8-bcaf-bd1c31714c21
2024-05-27T09:58:01.782,0.08,19.0,34103648-ad59-4b88-9ff9-608dca4fec85
2024-05-27T10:08:35.528,0.08,19.0,0114d324-e8d4-4c40-9f85-e54805245d09
2024-05-27T10:48:48.494,0.08,19.0,7e7c8a38-ba75-4532-a7d0-bf89104c5473
2024-05-27T14:10:25.66,0.08,19.0,e837f0c8-440f-4c35-b3d0-f10c6be399b4
2024-05-27T14:22:40.033,0.08,19.0,1173ae74-558c-4551-8c9a-5069f3ebe6a6
2024-05-27T15:17:19.091,0.08,19.0,33b05770-fa24-4d91-9afa-5b336160ea19
2024-05-27T16:50:36.05,0.06,19.0,a0c3b382-0f72-4b97-a918-67d8ddfe5013
2024-05-27T18:16:31.159,0.08,19.0,54e6943c-d77e-4db3-a27e-1a4dc7286071
2024-05-27T18:39:41.911,0.08,19.0,3f3e1a44-41ec-4f32-860b-b9d739cbd0d7
2024-05-27T18:53:31.634,0.08,19.0,bfd9d8e9-fd53-4de2-ab1d-29b55d08d88b
2024-05-27T21:26:29.942,0.06,19.0,6dee151a-6887-4a3e-bcc8-a3396c661821
2024-05-27T21:59:56.386,0.08,19.0,9f6b0b8a-e3cd-4834-83cb-c05788420615
2024-05-27T22:14:53.93,0.08,19.0,cbbe9b9d-808e-47d8-9499-af79b5af09f4
2024-05-27T22:40:14.992,0.08,19.0,428e7b65-b32e-40f2-a628-cae00775a866
2024-05-28T09:59:40.799,0.07,19.0,c7303a3c-28f9-45cd-b4a6-cee5c217e744
2024-05-28T11:49:44.653,0.08,19.0,3ea92fc6-19da-4bd9-aac5-b23cc7bf2594
2024-05-28T12:22:54.08,0.08,19.0,f2fd8926-0db1-4d80-b74c-c08d2806b36d
2024-05-28T13:12:32.176,0.08,19.0,1bc7e97c-89ec-4783-8635-46cf420fb72b
2024-05-28T16:35:35.833,0.06,19.0,13b56dc1-d626-4ac1-9433-ccbe28c62957
2024-05-28T17:39:28.509,0.08,19.0,2537d870-e9fd-4391-9d70-b270db9d75f0
2024-05-28T17:55:44.177,0.08,19.0,20cda76d-7a7b-4f04-9c76-7998e5b90c64
2024-05-28T18:11:12.301,0.08,19.0,9b627fa5-4f79-449a-b913-dfc69f851032
2024-05-28T20:18:36.295,0.08,19.0,987ed5a5-06e7-4c8c-8e0a-0ad58ab7c895
2024-05-28T20:45:02.126,0.08,19.0,38d50be3-81c3-4ef9-ad87-864fa581bad9
2024-05-28T21:40:20.875,0.08,19.0,4f550156-c7c6-423e-a855-af5d449feb95
2024-05-28T22:20:09.676,0.08,19.0,596fe07c-a331-4771-b59d-036823088481
2024-05-29T09:33:30.839,0.08,19.0,cd00fcca-4348-4194-b859-3944a963dbe4
2024-05-29T09:49:59.329,0.08,19.0,ffe13085-fcc0-40fc-9da6-c8823ab1e63f
2024-05-29T10:24:59.116,0.08,19.0,9d047737-b76b-45df-8a05-c58f965809b0
2024-05-29T11:06:03.158,0.08,19.0,7efd9acb-e191-4c7b-b01a-b8f00d493c1b
2024-05-29T11:29:00,0.07,19.0,ac3f27c2-ff7c-4a0f-a506-706d5521336d
2024-05-29T15:01:26.33,0.08,19.0,669a08cb-92e2-41af-89aa-9004b295508a
2024-05-29T15:24:49.645,0.08,19.0,1572ea6b-a6c5-4737-95e5-8111bddaea34
2024-05-29T16:03:01.795,0.08,19.0,0ec6d558-eb5d-44a8-bef6-74c4f67058fc
2024-05-29T16:23:29.919,0.08,19.0,c1b6e946-f411-4825-8d88-827962a4a5bb
2024-05-29T17:58:35.067,0.08,19.0,adc8ca41-741b-4e42-8564-aa914d5f43e1
2024-05-29T19:37:29.376,0.08,19.0,41577401-bdb4-48f5-9371-60e5b231c6dd
2024-05-29T19:59:45.436,0.08,19.0,998140b8-87df-4e4c-a0d1-d98ebd9a6bf8
2024-05-29T21:16:49.65,0.08,19.0,50fb4c70-9c55-4ff2-b500-0bd51bbbd8d6
2024-05-29T21:33:24.056,0.08,19.0,d222f495-995b-41d5-a83f-d3a9f7e58623
2024-05-29T21:51:20.626,0.08,19.0,2e1cb8e5-d43c-43fc-bb15-4c51c0eecb88
2024-05-29T22:55:00.414,0.08,19.0,d89b944f-7887-4235-a803-38419a720049
2024-05-30T09:52:47.908,0.08,19.0,aa8426cb-63d1-452c-9457-e3680cb4fcd1
2024-05-30T10:13:16.002,0.08,19.0,fe322ab7-4487-400e-b2c6-dcf290322e71
2024-05-30T10:31:24.431,0.08,19.0,49effc07-f795-41b3-a934-7a2acd99d1b1
2024-05-30T12:16:36.659,0.08,19.0,f6f0cccb-aa27-4ad3-a296-38241dcc9732
2024-05-30T12:49:49.401,0.06,19.0,5dedacd9-f271-448e-86da-5e60cccd8c40
2024-05-30T14:39:39.513,0.08,19.0,a7dd8dbd-d1e5-4647-9498-3b195db93397
2024-05-30T15:02:27.846,0.08,19.0,d65e86c6-7e6a-4af9-9346-ca9686b07969
2024-05-30T15:17:50.67,0.08,19.0,9a43b30a-df9c-408f-a433-77cc6d17ba1a
2024-05-30T17:17:29.639,0.08,19.0,e45b9819-62e9-41c8-9b90-c3fb8c3cceec
2024-05-30T17:30:50.443,0.08,19.0,6ece7efb-3b55-4493-ac33-67a6196b40b2
2024-05-30T18:23:41.898,0.08,19.0,2d4fd943-1d54-4f9b-a42b-1567b7d5bc6c
2024-05-30T18:37:10.659,0.08,19.0,b35c3ad3-6052-4714-a7eb-0f68050475e1
2024-05-30T19:29:00,0.08,19.0,267eecca-204e-4226-aa77-abeecc9ff6e8
2024-05-30T20:17:12.039,0.08,19.0,e55e0ebd-14f5-4a55-b977-b709a957e4f1
2024-05-30T20:48:47.861,0.07,19.0,1bd85fe1-7ed9-435d-a23a-6eee85cc23e0
2024-05-30T22:23:31.686,0.08,19.0,ef22fc8f-d2c6-4bf7-ace5-bbad0847456f
2024-05-30T22:58:40.895,0.08,19.0,56818f97-14ed-43a4-a41c-e0c763986b2a
2024-05-30T23:26:37.866,0.08,19.0,08884d1f-23a4-412b-8667-147928bd54ce
2024-05-31T00:00:15.435,0.08,19.0,ad1cf012-d611-405e-acb0-eba3065c4c7c
2024-05-31T10:09:04.394,0.08,19.0,17a09eb4-db5c-4283-902b-d213d373d9c5
2024-05-31T10:23:21.713,0.08,19.0,d105474b-9607-4e87-87b3-e31c659f77ff
2024-05-31T10:48:58.143,0.08,19.0,a23aa823-afb3-42ab-9b80-f1798387ba92
2024-05-31T11:32:30.45,0.08,19.0,05269b8c-a542-4cd6-9997-aa3776010a74
2024-05-31T12:29:00,0.08,19.0,f03c59b0-0342-4fd0-81f7-a5d215e50534
2024-05-31T12:51:42.557,0.08,19.0,d88583a3-8619-4d71-9011-10f82d47e593
2024-05-31T14:45:37.081,0.08,19.0,1fed32ba-040b-4c1d-b0b9-7c98c1ae5ea0
2024-05-31T15:32:01.421,0.08,19.0,aecf1e1e-c879-48c0-bc01-54238e80a090
2024-05-31T15:44:11.953,0.08,19.0,84e8f7a2-2260-49c4-8b00-d1252d6b7f9b
2024-05-31T17:30:36.056,0.08,19.0,04893e7a-9dfc-4161-a10b-3351b92b2ec8
2024-05-31T18:10:32.021,0.08,19.0,c573d567-af51-4712-a1ad-51c223701c43
2024-05-31T18:55:04.796,0.08,19.0,bcd99444-2b28-4df1-890a-526b4addfd04
2024-05-31T19:34:51.943,0.08,19.0,01c2cf0a-67ac-46c8-b030-7072a364586a
2024-05-31T20:16:48.761,0.08,19.0,792e2997-eaca-415c-b6eb-6555a3fd802a
2024-05-31T22:06:47.92,0.08,19.0,f6f6b6b9-0000-4e65-b649-c24cc22da8ca
2024-05-31T22:36:48.184,0.08,19.0,165131dd-82b7-4942-9d98-8cf64d978bd5
